Timestamp,RSSI,Signal Quality (%),Data Throughput (Mbps),Latency_Before,Network Type,BB60C Measurement (dBm),srsRAN Measurement (dBm),Noise_Floor,Channel_Utilization,Interference_Status,Channel,Decision
2025-05-14 20:52:21.425,-86.7860012832345,0,6.96176790001057,98.6965642633831,4G,-83.1145440227136,-93.9727538560356,-84.2626620803189,36.65,Moderate,6,1
2025-05-14 20:58:35.846,-94.2450090616116,0,98.9880185237032,31.097074471828,5G,-96.211334315539,-101.320281462015,-93.9963850031581,35.51,Moderate,153,1
2025-05-14 21:01:43.056,-97.3757832847426,0,70.2473661391095,12.6557709780781,5G,-93.114557108943,-106.635315948239,-99.1771142066084,36.73,Moderate,149,1
2025-05-14 21:04:50.266,-98.2044398863004,0,11.1803686671202,41.284331275798,5G,-101.820578873199,-107.190810261458,-97.2679564523308,37.44,Moderate,44,1
2025-05-14 21:07:57.476,-100.189382479725,0,97.698657469749,27.3820604789999,5G,-99.056660667065,-106.170814408651,-101.032860967488,32.77,Moderate,149,1
2025-05-14 21:14:11.896,-96.6482047007768,0,58.852107200141,26.2731090890942,5G,-97.0161841912672,-102.252443162714,-98.5372187822663,49.9,Moderate,48,1
2025-05-14 21:17:19.107,-93.8311162776725,0,87.7866542056487,30.8938707052957,5G,-91.9347715447177,-99.2135495571256,-92.7662872331219,18.99,Low,153,0
2025-05-14 21:20:26.317,-87.0578790012441,0,5.50582541513178,62.2751040874818,4G,-84.036154914523,-94.3932729652095,-88.6125582336359,26.72,Moderate,6,1
2025-05-14 21:29:47.947,-89.9335635383459,0,65.1112350505919,29.4248119527191,5G,-85.4104496841118,-97.6017983958301,-90.9349924287119,33.97,Moderate,153,1
2025-05-14 21:32:55.158,-90.0857547562336,0,67.9771636387243,20.1861725483216,5G,-87.4858954594277,-96.2800717205376,-88.3802921321349,18.57,Low,153,0
2025-05-14 21:36:02.368,-90.456125256201,0,3.23039487853409,75.3389710409136,4G,-87.9151328041779,-95.6698608928526,-88.3957900854161,33.24,Moderate,6,1
2025-05-14 21:42:16.788,-91.251497067805,0,6.71795899251722,72.3487173228386,4G,-86.6176545139324,-99.7998458632237,-91.1360332365401,51.61,High,1,1
2025-05-14 21:48:31.208,-91.2813121513289,0,35.7671779553067,43.2658520549206,5G,-88.2366851938985,-98.8473560074103,-88.6501231668714,35.21,Moderate,149,1
2025-05-14 21:54:45.629,-93.2218545013657,0,99.9588363682783,20.7681651375406,5G,-93.595157796054,-99.4473840127124,-93.4199430703347,37.31,Moderate,153,1
2025-05-14 22:07:14.469,-88.2041369335352,0,4.51717503007855,61.5077203484754,4G,-89.8706112028159,-97.2809210052009,-87.9729403644995,22.4,Low,6,0
2025-05-14 22:16:36.100,-87.8353877344567,0,4.86455610872668,76.3081425782213,4G,-86.4137051127971,-95.23381347332,-85.4470102010955,28.84,Moderate,6,1
2025-05-14 22:29:04.941,-87.3920247350462,0,53.504813756735,42.1583102856454,5G,-84.0163307918957,-95.7671411304211,-89.9466837082933,31.25,Moderate,153,1
2025-05-14 22:35:19.361,-92.5098227971274,0,4.41921434275281,86.5134316800501,4G,-91.0299103853181,-97.5765605921031,-93.1661119304592,31.82,Moderate,6,1
2025-05-14 22:41:33.781,-92.2579951241667,0,3.76981122370857,81.0560098904266,4G,-96.7879834593715,-97.6408031130736,-92.4856005090784,47.82,Moderate,1,1
2025-05-14 22:50:55.412,-100.718688951257,0,58.4832027018294,31.1895272821072,5G,-97.5471543238894,-108.654594970386,-102.217346154274,40.58,Moderate,48,1
2025-05-14 22:57:09.832,-98.1770948967971,0,43.2308162948061,43.4104150578307,5G,-93.882618679671,-103.978486771158,-97.0306894337284,23.89,Low,48,0
2025-05-14 23:06:31.463,-81.6580936604074,0,3.55478013639453,86.8693394933392,4G,-86.3355541178309,-87.0047705503063,-79.1722628462932,37.47,Moderate,6,1
2025-05-14 23:09:38.673,-95.80065821507,0,90.8780935529006,14.5631845433711,5G,-91.04537293473,-105.759533831496,-95.0637688314773,39.98,Moderate,149,1
2025-05-14 23:12:45.883,-101.570632745841,0,86.1056200016165,33.5331645360796,5G,-96.8133860210215,-109.482302427432,-100.071460419256,46.4,Moderate,48,1
2025-05-14 23:15:53.093,-98.7572893100978,0,42.3935171130168,45.8367207300481,5G,-98.94611912549,-104.762443013161,-97.9309124411658,50.81,High,44,1
2025-05-14 23:25:14.724,-84.0256354854748,0,3.79867476266817,50.3229211205025,4G,-88.021321679804,-91.1617227157366,-81.6190720399709,24.85,Low,11,0
2025-05-14 23:28:21.934,-93.3199598375153,0,5.68349118034427,88.249843126349,4G,-92.1357584474919,-102.202483418009,-92.9034371275536,26.89,Moderate,6,1
2025-05-14 23:34:36.354,-92.0551310729689,0,7.81077807054133,99.5153129112877,4G,-90.2362528102607,-101.679068621913,-91.8027767297449,22.42,Low,6,0
2025-05-14 23:47:05.195,-85.5946489074387,0,9.39656098813052,50.2749204884476,4G,-84.0837347786353,-93.667379656021,-84.9172874102972,32.66,Moderate,6,1
2025-05-14 23:50:12.405,-87.1519307657325,0,7.70474376474365,94.4214972555353,4G,-91.9448064960473,-92.2164766191536,-89.0008245424948,39.66,Moderate,6,1
2025-05-14 23:56:26.825,-91.0003391704741,0,4.1294760463318,86.1892604962286,4G,-93.4432425597644,-97.6214527217816,-90.5113314709639,44.87,Moderate,6,1
2025-05-15 00:05:48.456,-97.5366873653796,0,4.14779935657508,60.5666595076576,4G,-93.8566316295955,-103.230949481274,-95.3728702729287,34.24,Moderate,1,1
2025-05-15 00:08:55.666,-86.2424513000929,0,5.04682892513063,59.4959178363627,4G,-84.9851255001426,-91.7832032276931,-87.0649191637093,31.8,Moderate,6,1
2025-05-15 00:12:02.876,-92.9868037945382,0,40.4517340699271,45.1281852170205,5G,-96.2888324081644,-102.700415267112,-93.9292946264002,36.52,Moderate,48,1
2025-05-15 00:15:10.087,-97.7036068449349,0,5.01540588856411,94.2094039236476,4G,-101.89537923855,-104.194680087217,-96.6116573095027,26.65,Moderate,1,1
2025-05-15 00:18:17.297,-97.2219416472145,0,75.3990341463085,38.02862359734,5G,-99.7563428772645,-105.586977615834,-95.2945510259759,55.9,High,48,1
2025-05-15 00:27:38.927,-93.2416005477189,0,7.21192796228801,73.1008488848219,4G,-94.8617101326984,-100.93777339935,-94.1928084666546,18.92,Low,6,0
2025-05-15 00:37:00.558,-87.6590278552659,0,6.59148796457313,89.1022722975986,4G,-91.6243497097353,-93.2867182135309,-89.5194028292584,36.85,Moderate,6,1
2025-05-15 00:43:14.978,-88.1359525909201,0,5.50594571047395,84.7751619382259,4G,-89.2550358428279,-98.0147935262349,-85.8286940624743,55.24,High,6,1
2025-05-15 00:46:22.188,-92.8026774668725,0,83.5430864484812,13.2088550420805,5G,-91.2181674664813,-102.260980534041,-91.916472269227,35.07,Moderate,153,1
2025-05-15 00:58:51.029,-89.4443549686989,0,30.7752100392642,38.4365804261659,5G,-91.031353033462,-98.4976647431598,-89.7250678191449,33.1,Moderate,149,1
2025-05-15 01:05:05.449,-85.589134110591,0,9.15566010391138,55.2845953434142,4G,-84.6849290679363,-92.233885379345,-83.8554126650955,31.43,Moderate,6,1
2025-05-15 01:11:19.870,-94.4077948205742,0,39.645911419474,23.8342087026659,5G,-97.7492009034468,-100.656261215563,-96.1640200582725,33.2,Moderate,149,1
2025-05-15 01:14:27.080,-91.4079597651355,0,22.4338577165163,35.4505006088098,5G,-87.2131051896633,-97.2253394606049,-92.6851928817315,48.73,Moderate,48,1
2025-05-15 01:17:34.290,-93.8759276177456,0,19.3303186940552,22.8697781210012,5G,-92.7561636708257,-100.95424506979,-91.9917671218391,12.88,Low,149,0
2025-05-15 01:36:17.551,-91.3337912287112,0,5.92262663949278,93.3454513458458,4G,-88.8364306462077,-97.2827599218597,-88.3860174092529,50.33,High,1,1
2025-05-15 01:39:24.761,-92.2172329666134,0,4.57417512456225,75.9444226017381,4G,-89.3880904068177,-99.6072792667236,-89.6184192504893,20.76,Low,6,0
2025-05-15 01:42:31.971,-96.9045720380726,0,52.9102743978387,41.3773255122189,5G,-95.4854601122929,-103.967284670152,-96.4247186914326,32.33,Moderate,48,1
2025-05-15 01:45:39.182,-98.0923714151522,0,24.7640803771257,11.7045755818845,5G,-98.6656627244572,-104.854614841405,-99.3596322446873,30.71,Moderate,48,1
2025-05-15 01:51:53.602,-93.5691004805181,0,33.0198234751141,25.6761438222836,5G,-90.6275382058928,-101.187735539123,-95.9115294686706,40.89,Moderate,48,1
2025-05-15 01:55:00.812,-104.873854481401,0,83.8378056132176,44.4010587184236,5G,-109.161525647833,-110.184694227926,-103.295090010418,19.02,Low,48,0
2025-05-15 02:13:44.073,-99.6631481411387,0,56.5913529502177,42.780775979317,5G,-96.6519493195467,-108.249984084915,-100.856879167149,39.62,Moderate,48,1
2025-05-15 02:16:51.283,-96.0169827910651,0,6.77486277765892,52.9486603815352,4G,-92.6004272871259,-101.056094683891,-94.9512693883381,55.24,High,1,1
2025-05-15 02:19:58.493,-96.075106314485,0,28.4223820989287,26.8096761286395,5G,-98.6984745527807,-103.801525925151,-98.5427935984498,21.37,Low,48,0
2025-05-15 02:23:05.704,-88.2963507836461,0,8.53275639496158,78.3815442327281,4G,-92.4833078764616,-94.778241821525,-87.9785973801231,36.9,Moderate,6,1
2025-05-15 02:26:12.914,-101.560625407845,0,76.944255005612,23.3719990254692,5G,-99.0168425460167,-107.128040056736,-102.403696990283,28.38,Moderate,48,1
2025-05-15 02:29:20.124,-89.0884129355164,0,4.47278154402933,99.4900624432997,4G,-86.2599375002181,-98.3153837739479,-89.2382993438688,39.26,Moderate,6,1
2025-05-15 02:38:41.754,-87.298085612757,0,6.38152675399911,54.5168917285125,4G,-88.0933606979104,-96.1000953257755,-87.2435834909816,35.19,Moderate,6,1
2025-05-15 02:41:48.965,-95.3694098118612,0,37.1165747563388,31.9316357960114,5G,-94.3464830476386,-103.929384396007,-95.0504097253272,28.59,Moderate,48,1
2025-05-15 02:44:56.175,-91.9865955785691,0,3.56389496310665,52.6206099692523,4G,-93.0246180306338,-99.2103236270592,-92.7515966600665,39.88,Moderate,6,1
2025-05-15 02:48:03.385,-90.2387988015362,0,7.23548919495583,50.1939338930703,4G,-91.2696026196395,-97.5679107009722,-91.0158307511279,53.04,High,6,1
2025-05-15 02:54:17.805,-88.1556483156322,0,7.56293826148827,84.5303968402171,4G,-85.6775121865903,-97.1062928897333,-89.3781310821165,33.09,Moderate,6,1
2025-05-15 02:57:25.016,-96.4784959361433,0,8.45496292698306,97.2001164463887,4G,-94.3612931248112,-101.865669357084,-96.178976788824,42.2,Moderate,1,1
2025-05-15 03:09:53.856,-95.5987332937282,0,20.3971242559829,10.6965611065213,5G,-92.612280739982,-104.646268687424,-97.8870898846928,22.07,Low,48,0
2025-05-15 03:13:01.066,-102.181663869876,0,60.9231459959032,42.0798218702849,5G,-106.253195658988,-108.275721119384,-101.233546776424,25.44,Moderate,48,1
2025-05-15 03:16:08.277,-85.7599899557586,0,20.8400279906509,12.8620930314579,5G,-84.5407606276362,-90.8846682182066,-84.8914830472714,39.72,Moderate,153,1
2025-05-15 03:22:22.697,-95.7711219410263,0,96.3805316998152,10.285132011699,5G,-98.0613310857414,-101.977198947691,-95.9516233334433,49.84,Moderate,149,1
2025-05-15 03:28:37.117,-93.290617821563,0,5.63069866888408,52.5935851589799,4G,-94.9060973697002,-99.4689046808965,-90.9473866767328,38.56,Moderate,6,1
2025-05-15 03:31:44.327,-89.3927877308606,0,4.26046112728481,79.098501619262,4G,-88.6337944998319,-96.19218463793,-91.7969980969814,31.87,Moderate,6,1
2025-05-15 03:34:51.538,-91.2436948748274,0,76.8147137132506,41.3651368892675,5G,-94.7704478973298,-98.6559667382937,-92.2621339878939,34.99,Moderate,153,1
2025-05-15 03:37:58.748,-102.180064635008,0,32.5975520896971,15.7924516845897,5G,-102.800840105146,-108.580638612171,-99.9049476084975,22.5,Low,44,0
2025-05-15 03:44:13.168,-92.1190536122395,0,34.2991512865262,23.8238865501845,5G,-90.7244427879002,-99.2783664895498,-89.8519432393111,41.05,Moderate,149,1
2025-05-15 03:53:34.799,-90.3124001495002,0,5.2916543225993,99.4976106854967,4G,-87.4876557539629,-97.8864694181788,-91.0707980454652,43.82,Moderate,6,1
2025-05-15 04:06:03.639,-95.1249319690786,0,6.54274241876032,91.4182287295156,4G,-96.194885473548,-103.21757790934,-97.9227166883027,30.48,Moderate,1,1
2025-05-15 04:21:39.690,-89.9111689340374,0,8.90969755056835,73.0876636835416,4G,-94.1989325031502,-96.8909785455462,-88.6205737373183,30.3,Moderate,6,1
2025-05-15 04:24:46.900,-83.6092468745743,0,5.18523249938425,66.8543925499567,4G,-79.9504834501843,-92.7954593703156,-81.7340112017396,37.66,Moderate,6,1
2025-05-15 04:27:54.111,-97.4589128307791,0,18.3316651391607,32.6799272874244,5G,-99.9963146766537,-106.206162580155,-97.0151546951464,30.63,Moderate,48,1
2025-05-15 04:37:15.741,-92.1904915181352,0,3.19388079839468,96.543541348996,4G,-94.4403121209803,-98.3383271317956,-89.4030549105146,34.34,Moderate,6,1
2025-05-15 04:40:22.951,-95.7902000165511,0,98.2313756291633,47.0949586459319,5G,-94.9395847060017,-104.527200245424,-94.9397725136521,56.0,High,149,1
2025-05-15 04:43:30.161,-99.5528113587774,0,29.0130567718942,26.3913643562943,5G,-104.478119040723,-107.016379538915,-100.361419423443,32.53,Moderate,44,1
2025-05-15 04:49:44.582,-91.982860173413,0,6.39266090069186,73.5750283673906,4G,-93.1068331962593,-98.3693802339827,-90.0049864335893,31.42,Moderate,6,1
2025-05-15 04:59:06.212,-97.8207993162219,0,63.8893691678971,43.1084938123549,5G,-99.2018539215145,-105.372430861077,-99.9559431845748,28.52,Moderate,48,1
2025-05-15 05:02:13.422,-89.2477973964056,0,6.87069499833254,86.6331350604538,4G,-89.4770142777448,-96.0835517142321,-89.1748094686188,42.44,Moderate,6,1
2025-05-15 05:05:20.633,-94.6542290192675,0,4.19905090724983,83.6464865753816,4G,-92.4693472279808,-99.7554422282362,-93.8977545234727,33.19,Moderate,1,1
2025-05-15 05:17:49.473,-90.3694607028359,0,5.98010507999895,94.9888906036601,4G,-87.390899774659,-100.273234297443,-89.446549651438,28.51,Moderate,6,1
2025-05-15 05:24:03.894,-95.6844801784659,0,4.24750218377548,58.6865226805278,4G,-94.2247278556004,-105.316678571239,-94.8540568347771,48.21,Moderate,1,1
2025-05-15 05:33:25.524,-98.7121693881235,0,44.8435048509999,40.9888200641466,5G,-98.9059810100566,-106.005217464469,-99.1017476015924,49.2,Moderate,44,1
2025-05-15 05:36:32.734,-88.8020353028623,0,8.17887208541766,61.6788687825348,4G,-88.3034606447407,-97.7978643819909,-87.8360666736131,29.0,Moderate,6,1
2025-05-15 05:39:39.945,-100.594964396772,0,16.4295973643633,36.8503130381753,5G,-102.558845393911,-110.048297588082,-97.6416443459082,16.33,Low,44,0
2025-05-15 05:45:54.365,-83.3378355311694,0,36.4991618845432,10.3247157110101,5G,-85.7499910534967,-92.7586484336037,-81.3691033025969,45.08,Moderate,153,1
2025-05-15 05:52:08.785,-85.6833207024699,0,8.67764197672489,87.3677197091509,4G,-87.9847724534763,-94.4076529096155,-83.2446972561278,28.15,Moderate,6,1
2025-05-15 05:55:15.995,-98.3524260630813,0,36.837635267887,13.0415442886358,5G,-102.603834056333,-106.14190087808,-98.4482789023273,42.91,Moderate,48,1
2025-05-15 06:29:35.307,-93.4480844719006,0,35.7357930608871,21.5053378645355,5G,-96.382661932118,-101.315146381608,-94.1937875772259,15.3,Low,149,0
2025-05-15 06:32:42.517,-86.8471103055821,0,9.78058200888851,94.3068732487938,4G,-88.3693926032184,-92.1000735456452,-89.2283826525763,43.93,Moderate,6,1
2025-05-15 06:38:56.938,-92.3904069882227,0,53.4167877118104,15.6475781625146,5G,-87.920872114645,-101.468271058251,-91.9228211866582,22.89,Low,153,0
2025-05-15 06:42:04.148,-98.165712133297,0,4.5554064178754,85.3636008005273,4G,-101.012140640378,-105.67204335828,-99.2605765548485,42.31,Moderate,1,1
2025-05-15 06:51:25.779,-91.7327067757991,0,9.6330968183983,58.7406457019664,4G,-87.478743129874,-96.9826056221286,-90.0799664032864,35.14,Moderate,6,1
2025-05-15 06:54:32.989,-89.9372824984457,0,7.0010600057221,57.8980930720874,4G,-90.7903118321666,-97.339769599174,-92.4499321342001,25.46,Moderate,6,1
2025-05-15 07:00:47.409,-83.3407054749001,0,7.45606487332238,61.8013893293702,4G,-82.9135938462224,-89.8068985388476,-81.6198293820966,30.93,Moderate,6,1
2025-05-15 07:03:54.619,-91.0588650482374,0,25.7154946855798,34.4617648309721,5G,-95.155580032446,-98.0788851691281,-89.5832613602935,41.86,Moderate,48,1
2025-05-15 07:07:01.829,-86.2526571796971,0,7.6485399163928,57.1699551719457,4G,-83.8135586403837,-95.5729414501829,-84.7520725358545,36.06,Moderate,6,1
2025-05-15 07:10:09.040,-91.8061873768553,0,17.6343562462097,28.4985232121545,5G,-92.872080099988,-99.4938273799615,-92.0384281491846,40.84,Moderate,48,1
2025-05-15 07:16:23.460,-91.3755414663559,0,39.0627950989565,49.4411272043706,5G,-93.477544256659,-98.6360948777848,-93.936796080145,54.76,High,48,1
2025-05-15 07:19:30.670,-100.304106629504,0,58.1678536174828,17.454768988219,5G,-96.4110547213065,-107.979896586267,-100.809708271782,19.36,Low,48,0
2025-05-15 07:31:59.511,-98.5628404054535,0,65.6036910379077,20.4497908434916,5G,-101.205384405516,-104.110669539859,-97.6781403482325,51.17,High,48,1
2025-05-15 07:35:06.721,-90.7286339182906,0,7.19102742879284,56.3456438871878,4G,-91.1779647881509,-99.9781042031653,-89.0018420432424,36.04,Moderate,6,1
2025-05-15 07:38:13.931,-101.676043451114,0,7.10739353980362,82.838753836575,4G,-105.988443621538,-108.873942819135,-102.896694721789,26.01,Moderate,1,1
2025-05-15 07:47:35.562,-94.0022265998342,0,9.43737221650101,71.5562122921835,4G,-96.5912668759618,-102.283797668586,-93.8211520841691,21.7,Low,6,0
2025-05-15 07:50:42.772,-96.4425027702366,0,3.75807264823219,71.4980948175407,4G,-97.1755812769977,-102.647245870607,-98.7096892510693,33.11,Moderate,1,1
2025-05-15 07:56:57.192,-88.946898965672,0,69.9184427815631,45.0512373234753,5G,-85.8792805011075,-94.6002457431148,-85.9655601773391,44.22,Moderate,153,1
2025-05-15 08:00:04.402,-88.1931516423765,0,5.19151107101329,82.9635261356394,4G,-83.3395367458113,-96.7234367229321,-85.3412563720692,33.72,Moderate,6,1
2025-05-15 08:06:18.823,-100.931079221811,0,66.8842376906938,19.0158902567553,5G,-99.1527051545225,-109.618803609269,-99.720269225205,50.11,High,48,1
2025-05-15 08:28:09.294,-88.2566079562757,0,7.96732151587332,76.6817067501688,4G,-92.3304024896646,-95.2572412989536,-90.4390363619952,20.49,Low,6,0
2025-05-15 08:34:23.714,-95.2683081974784,0,8.49803761494838,52.5620616476652,4G,-97.9246106993998,-104.152105465537,-92.9326787535972,34.88,Moderate,6,1
2025-05-15 08:37:30.924,-100.460329926322,0,20.1523017032382,30.8676419880187,5G,-95.924728477553,-106.451439688682,-102.397673793255,22.48,Low,44,0
2025-05-15 08:40:38.135,-96.4509639501655,0,25.4483192873864,48.0101277823333,5G,-97.271475548359,-101.687435470066,-97.4203980401082,38.64,Moderate,44,1
2025-05-15 08:46:52.555,-103.219115066769,0,99.4271088838533,17.6788219669403,5G,-99.0788714804698,-108.87455761368,-101.356763149868,43.87,Moderate,48,1
2025-05-15 09:02:28.606,-90.7183577413284,0,7.27092019601637,63.2025788175432,4G,-86.7697657179212,-95.8419054072467,-92.8454999545279,30.79,Moderate,6,1
2025-05-15 09:05:35.816,-92.9202922651559,0,8.3361172812306,77.9264138707943,4G,-91.3518151781867,-98.5185479390547,-93.6825223700159,8.96,Low,6,0
2025-05-15 09:08:43.026,-88.1898892903724,0,9.23904373477152,80.4869883666315,4G,-88.8334090564535,-95.2084484624055,-86.7084356503574,36.99,Moderate,6,1
2025-05-15 09:11:50.236,-103.209886797859,0,15.2498054474389,18.9105494378394,5G,-104.670479542259,-112.667114111618,-106.002421529892,39.37,Moderate,40,1
2025-05-15 09:24:19.077,-85.2802316846558,0,5.80716806642868,93.5409874982002,4G,-89.2605332838257,-92.3037775059741,-83.5420022279664,39.04,Moderate,6,1
2025-05-15 09:27:26.287,-96.503255091556,0,96.9989051117895,15.0315476192438,5G,-92.7659319693226,-105.494774365989,-99.0932835133332,47.36,Moderate,149,1
2025-05-15 09:30:33.497,-93.422689870051,0,8.02765637886585,62.4795112611567,4G,-89.0796191801517,-101.734148232524,-94.3869435911706,24.29,Low,6,0
2025-05-15 09:33:40.707,-85.6591682807362,0,91.1096029822125,27.1331616408675,5G,-84.4473347639379,-90.860008541819,-82.8740250089753,41.8,Moderate,157,1
2025-05-15 09:36:47.918,-93.348710664514,0,6.44246939640062,83.2340484707501,4G,-91.0955077904636,-100.734558305777,-93.3861943807271,46.93,Moderate,1,1
2025-05-15 09:43:02.338,-97.8393152746205,0,33.1748319892078,32.7627009441922,5G,-97.2686009216571,-105.041072081677,-98.6382259181635,17.21,Low,48,0
